ds,yhat,yhat_lower,yhat_upper
2019-03-06,6021.838854673347,-5511.4348277203635,17488.107804007595
2019-03-07,5909.483955533571,-5873.632913439457,17763.623523006823
2019-03-08,5950.064433055818,-7044.37483285962,18455.75007509394
2019-03-09,5963.161354177118,-6132.935188592379,18581.599468528944
2019-03-10,6011.040015913516,-7218.833132731079,18983.136507886753
2019-03-11,6164.313734185316,-6519.910254156001,17958.149904213245
2019-03-12,6152.835302652352,-6474.752826849107,18563.988594278835
2019-03-13,6364.775418249448,-6503.672342553404,18882.138568596096
2019-03-14,6304.942435222473,-5804.4081134393355,18206.783321598134
2019-03-15,6392.8486035232945,-6041.314109360514,18364.26237483081
2019-03-16,6446.222874085644,-5776.224781140422,17901.93890830724
2019-03-17,6525.682215491741,-4900.450662064425,19757.259890033052
2019-03-18,6700.453471874325,-6101.456338625535,19178.668522716835
2019-03-19,6699.315211600591,-6255.217923400269,18655.883308833003
2019-03-20,6909.717267412769,-4288.045650711935,19621.487906710237
2019-03-21,6836.131003952063,-5726.0055684553245,18784.935785020163
2019-03-22,6898.134453047775,-4895.088390456685,18907.176013237222
2019-03-23,6913.931725347184,-5237.768539121778,18431.469251929466
2019-03-24,6945.018331670174,-5619.496289415663,19403.648139921897
2019-03-25,7061.884506231537,-5978.768786556543,19325.45239231718
2019-03-26,6994.926416815074,-5377.0048526932205,19398.53329803117
2019-03-27,7133.523760086024,-4965.918246529713,19455.489163335897
2019-03-28,6984.337915744702,-5034.823200403031,20072.92255026201
2019-03-29,6969.336246014422,-5591.365856466509,18696.36926855382
2019-03-30,6909.243662649958,-5679.618963929252,19445.190592041126
2019-03-31,6868.1350270047615,-5936.425075336819,20039.279119813513
2019-04-01,6919.062570648646,-5925.452543927429,19506.737497023947
2019-04-02,6794.89041977606,-5459.620795027832,18824.74921477375
2019-04-03,6887.296959047918,-5472.053838915149,19044.20475434092
2019-04-04,6705.001420377803,-6225.77620815049,19174.87616245213
2019-04-05,6671.722404988351,-5884.9274664181985,18813.522647116784
2019-04-06,6609.571430750125,-5572.300447692417,19067.529529686675
2019-04-07,6583.5968303812915,-5978.256451061547,17724.246728351845
2019-04-08,6667.373686339231,-4966.569097583487,18943.053657649623
2019-04-09,6593.813077731985,-5176.49348701243,19236.687315492312
2019-04-10,6754.152224928216,-6203.367328471364,18880.703256044795
2019-04-11,6656.182399227713,-5568.850106568658,19386.177438465158
2019-04-12,6722.222404088787,-5273.067664023275,18086.303777598718
2019-04-13,6772.540429779631,-6212.888401132661,18654.466533605657
2019-04-14,6869.938935231255,-4663.011546715565,18951.749785320186
2019-04-15,7085.397206950631,-5699.5102833676265,19429.496839672618
2019-04-16,7148.943498324219,-5686.872373080415,19477.13700912167
2019-04-17,7448.716664652431,-4476.785423778284,19233.810716842778
2019-04-18,7489.2722390912295,-5109.9206009495765,20679.714854736492
2019-04-19,7689.638635622367,-4480.892001464523,19767.18752612083
2019-04-20,7866.8240219229065,-3894.699195987223,20503.906863353466
2019-04-21,8080.486181860074,-3917.2087046304273,19035.977533394765
2019-04-22,8398.65767430756,-3481.21891308278,20950.248631124043
2019-04-23,8548.695905524837,-3481.8532176946915,21201.063140538292
2019-04-24,8916.415866257328,-3930.3159939951834,20514.446909434493
2019-04-25,9004.458497822638,-2046.2818913906528,21278.535573321537
2019-04-26,9230.398631927408,-2403.209963599098,21509.573470319927
2019-04-27,9410.291594796186,-2162.8814656215923,21639.88549637137
2019-04-28,9603.36967353531,-2622.2812243215585,21622.548004866956
2019-04-29,9877.779992106436,-2727.364968746206,22315.327175373623
2019-04-30,9961.53303914038,-2889.409967946528,22640.686456646687
2019-05-01,10241.619618959012,-1715.8427706180014,22962.05262742206
2019-05-02,10222.350086854425,-1952.151618726565,22002.93994084388
2019-05-03,10323.418203391937,-1906.4835690906284,22489.03783208739
2019-05-04,10363.394675039439,-2366.9816348283584,22595.927467150897
2019-05-05,10404.358250191604,-1917.6243397528224,23047.380719838486
2019-05-06,10517.560101459874,-1201.0190343912927,22253.44995790564
2019-05-07,10434.292266565666,-2108.9545022655716,22205.587984125003
2019-05-08,10544.920111246996,-1782.771972325241,23261.785068759986
2019-05-09,10357.134504263086,-2019.061941800464,21326.797470894177
2019-05-10,10293.930812266315,-1669.7054361924859,21229.612246856992
2019-05-11,10177.017316716667,-1605.0063948328557,21776.42911264132
2019-05-12,10071.368012462564,-2341.90391169756,22449.35240094882
2019-05-13,10050.81524187522,-2027.325711899352,22460.315835411195
2019-05-14,9848.855348732555,-1741.6736035985402,21772.199793008644
2019-05-15,9857.628990488538,-2641.7857550308886,22356.758247800128
2019-05-16,9586.133172982032,-2945.238247302268,21354.8266266373
2019-05-17,9458.173150501187,-3919.859445214323,21386.406761393187
2019-05-18,9295.757461678086,-3252.814260555558,20599.061170077533
2019-05-19,9163.651344837632,-1309.2229053398778,21133.617752485312
2019-05-20,9134.98387974359,-3655.994386131194,20377.757919035583
2019-05-21,8942.081546587666,-3142.487589683967,21025.77789440856
2019-05-22,8975.488976449482,-3758.3909195352603,21645.604990247368
2019-05-23,8742.23274769717,-3495.133266541666,20778.304353023155
2019-05-24,8663.834851978145,-4402.65260572899,20792.10676840883
2019-05-25,8559.777315489797,-3005.624964284879,20416.93656889865
2019-05-26,8492.131220311176,-3281.7852401057444,21812.3441350376
2019-05-27,8531.243317217015,-3037.0177348725247,20581.33715175401
2019-05-28,8406.650670104926,-3260.6822889045966,20657.086196207016
2019-05-29,8506.181824322657,-2884.491636734213,20524.07879220742
2019-05-30,8334.298104749609,-4261.975795981431,21121.88841370361
2019-05-31,8310.179515245889,-4059.996253566715,20683.275262161766
2019-06-01,8251.254729952556,-3749.2116415221003,20327.227279789357
2019-06-02,8217.886638301205,-4473.1138571681195,20548.193463344014
2019-06-03,8279.105113663549,-3279.6893079574943,21395.517282571993
2019-06-04,8163.55622715274,-4959.581512920477,20681.87248673167
2019-06-05,8258.625515739875,-3640.5550188256952,20106.931591865712
2019-06-06,8068.788385753839,-4668.179557466134,20048.302698879244
2019-06-07,8013.691969491097,-4052.649244171646,20762.555027677703
2019-06-08,7911.668144320091,-5556.6844994831745,20609.834403543155
2019-06-09,7824.389759088881,-4516.50863615703,20089.318843374742
2019-06-10,7822.562665688974,-5029.809681100576,19156.89375746902
2019-06-11,7636.824021420499,-4438.142927459208,19364.67786575707
2019-06-12,7656.805993982769,-4197.08594508652,20167.646872464382
2019-06-13,7389.419706063252,-4859.786972707861,19976.161180316332
2019-06-14,7256.865674655325,-4290.556892703943,20788.879415482625
2019-06-15,7080.072516850554,-4096.249601508623,19652.46314373826
2019-06-16,6923.278094529116,-5958.588682367259,19199.98651664072
2019-06-17,6859.647827500721,-4818.089242657526,19254.647886696763
2019-06-18,6622.1027156159325,-5158.811260056561,18562.835016364068
2019-06-19,6602.318161062762,-5754.881258182017,18031.7018402919
2019-06-20,6308.950216608718,-6550.677318647248,18691.48563825863
2019-06-21,6165.597083449334,-6267.105319252915,19295.167039808264
2019-06-22,5994.198935706614,-6302.894052183206,18692.036882572058
2019-06-23,5859.591250964311,-6744.77583859545,18206.87505893657
2019-06-24,5835.107058809197,-6494.997601104605,17736.37254018931
2019-06-25,5653.400989159349,-5828.58910949127,18391.500303617257
2019-06-26,5705.456204965218,-5848.219946442114,17730.06759500585
2019-06-27,5498.830494000202,-6600.008037041638,17888.5237520189
2019-06-28,5455.6486612412355,-6246.257578355987,17829.11942711396
2019-06-29,5396.043308445293,-7717.889282541439,18117.187182332418
2019-06-30,5382.757913060657,-7393.685801685403,17630.849006737913
2019-07-01,5486.806113708417,-6714.968215558263,17547.915200014482
2019-07-02,5438.358387562624,-7613.703124073773,17829.68947221602
2019-07-03,5625.815366985355,-5890.542783759502,17776.164375592332
2019-07-04,5554.122146755144,-6314.278223199106,17081.570712378372
2019-07-05,5642.82877040836,-7016.413909030894,17835.559964957713
2019-07-06,5709.597056636204,-6127.114598243757,17734.77358343337
2019-07-07,5814.865835165461,-6276.873936340408,17739.295403502863
2019-07-08,6027.566792191719,-5934.013256431544,17141.145089172107
2019-07-09,6076.060587270182,-5169.555113299401,17793.756810109717
2019-07-10,6347.2511916992835,-6490.833954194286,18876.791831470713
2019-07-11,6344.931763752517,-5317.577010455792,18786.795916971907
2019-07-12,6487.8665019991895,-5547.6704656992215,18198.62901538812
2019-07-13,6593.308197531907,-5039.806656094197,19681.693036817804
2019-07-14,6721.663430943223,-5632.039805224047,18711.937597287157
2019-07-15,6942.197806877213,-4851.475859777975,19682.0131601888
2019-07-16,6983.951387817127,-5338.231224920843,18958.93810207226
2019-07-17,7234.823065362083,-5023.745349247609,19313.473246833208
2019-07-18,7199.878234347307,-5052.812683927043,20183.22442815358
2019-07-19,7299.3854884706225,-4951.4789240275195,19772.30917767344
2019-07-20,7352.283522483582,-4552.072664507368,19397.771211870462
2019-07-21,7420.791791933389,-4523.122460306604,19832.140486294735
2019-07-22,7576.059019872404,-4605.292215051924,19231.433433898543
2019-07-23,7549.021448300434,-4975.1748728991815,19700.34037169771
2019-07-24,7729.4312958827395,-3818.6605846636185,20431.846422782277
2019-07-25,7624.111446103605,-4109.797860885835,19900.3528791203
2019-07-26,7654.943629803896,-4137.58784633491,19261.64490966524
2019-07-27,7642.2926736461095,-4201.007993755705,20373.98714278637
2019-07-28,7649.581553220283,-3811.0536289937318,20645.877642821764
2019-07-29,7748.912295490448,-4668.181763410787,19696.077214557426
2019-07-30,7671.9053249555045,-4600.532150612606,19689.678484050142
2019-07-31,7808.71813470856,-4785.256773185142,19487.32224000401
2019-08-01,7666.299439620431,-6009.4269768503855,20305.39147493438
2019-08-02,7666.385921147049,-4134.046419929678,20057.42371511897
2019-08-03,7628.943701230621,-4158.126759992904,20328.347579583973
2019-08-04,7616.768586570344,-4619.972538674186,19481.86674180436
2019-08-05,7701.139191360693,-5768.772745089465,19724.64834432639
2019-08-06,7612.694388355602,-5091.358245454008,19472.679525583244
2019-08-07,7740.494655700815,-4437.032565136038,19483.095055396185
2019-08-08,7590.322026761035,-4978.406792107692,19609.77079717526
2019-08-09,7582.724240015712,-4376.444055844204,19969.080065205486
2019-08-10,7536.503653067503,-4380.724201362638,19051.160499172587
2019-08-11,7513.363422987205,-5317.853240203876,19717.54623264205
2019-08-12,7583.603576395673,-4799.113235867791,19587.75491144943
2019-08-13,7477.0370437836755,-4615.422516145806,19327.966972031372
2019-08-14,7582.083998974697,-4558.356415138853,19725.844506593592
2019-08-15,7404.098179607161,-5382.469242199853,19673.114609603283
2019-08-16,7363.429952818928,-4652.2210492762315,19440.198054840388
2019-08-17,7278.926126521848,-4849.909513743107,18461.159460303894
2019-08-18,7212.5786840472765,-5329.079718927565,18926.33480119494
2019-08-19,7235.215016716012,-4252.807031443807,19820.485857032745
2019-08-20,7077.399946470374,-5094.7196995024415,19894.671723135943
2019-08-21,7128.508356649469,-5374.198609408898,19450.374182975793
2019-08-22,6895.022827415005,-4896.220284233449,18673.730968760596
2019-08-23,6798.561980359859,-6327.532697010253,18825.089561725832
2019-08-24,6659.340662448334,-5345.5875276990255,19869.0260604483
2019-08-25,6540.775430021708,-4870.938240774249,18674.778330739122
2019-08-26,6515.129302883105,-5427.700978150266,18810.752748248968
2019-08-27,6314.367544388477,-5694.468564760686,18349.724015920892
2019-08-28,6329.184771642274,-5988.486337229777,17193.81224119441
2019-08-29,6067.259253940832,-6044.390148850108,19563.089069611935
2019-08-30,5951.241495389344,-6240.345308833347,17774.129341243453
2019-08-31,5802.179509554377,-7624.291420618868,17957.9293072045
2019-09-01,5684.095371055923,-5874.1159392049985,18318.293368508064
2019-09-02,5669.60794968797,-6699.829212546566,19131.546140484068
2019-09-03,5490.774300918659,-6686.127928317535,17293.461308497674
2019-09-04,5538.110494836505,-6657.974130823228,18307.503425010185
2019-09-05,5318.847964863828,-6758.176780465166,17000.930725576964
2019-09-06,5254.932433722708,-7893.465634983857,17420.99556579008
2019-09-07,5166.467525645259,-7575.203891518865,17740.57941460158
2019-09-08,5116.317099796983,-6774.662238683071,17171.596308771503
2019-09-09,5175.760426612204,-6953.943433715124,17202.17806977273
2019-09-10,5075.371687379982,-6914.687463828983,16992.350400550295
2019-09-11,5204.083406930589,-6559.090286252851,18092.4180851584
2019-09-12,5067.488586159353,-7423.74364774626,16937.12378076428
2019-09-13,5085.887175793574,-7537.6695756211575,17177.985320029948
2019-09-14,5077.777526754162,-8084.444132489909,17507.174538223462
2019-09-15,5104.505366682006,-6799.92799410431,17390.51156309836
2019-09-16,5235.962973334104,-6854.8792170392635,16926.84928545702
2019-09-17,5201.508653713639,-5970.645118354469,17681.70762938269
2019-09-18,5389.064889600564,-6084.3735604207495,17331.827452575264
2019-09-19,5303.4488282447655,-6714.085558545295,18531.19651202627
2019-09-20,5364.439866934431,-7201.486111232118,16920.89089482219
2019-09-21,5390.284297425822,-7170.659319861374,17591.72570968976
2019-09-22,5442.349134948485,-6048.736553634511,17561.050220924324
2019-09-23,5590.817635797761,-6491.290690876008,18247.346510751922
2019-09-24,5565.596709597572,-7872.677976532749,16665.677289843883
2019-09-25,5755.394945578017,-6525.143199561658,17394.112647502287
2019-09-26,5666.025541312674,-6083.189405868822,18045.662868480256
2019-09-27,5718.439725051444,-5719.417187199941,17274.498716335598
2019-09-28,5732.191687332452,-5891.056204639287,17783.793965103483
2019-09-29,5770.048371666109,-6460.334833691567,17321.67474156395
2019-09-30,5903.637991361416,-6829.909553141985,18123.296985409186
2019-10-01,5864.308937938236,-6267.586356297765,18432.843918092414
2019-10-02,6042.159311271794,-6351.023493312281,17844.682435304425
2019-10-03,5944.292875741045,-6906.67598597202,17903.295514172456
2019-10-04,5992.808507549474,-5124.358164185081,18621.262240948934
2019-10-05,6008.225535544293,-6060.938671291492,18772.43494017048
2019-10-06,6054.059581519091,-6609.934266742724,17979.051208212073
2019-10-07,6202.443853613519,-5995.399489849933,18335.06371531612
2019-10-08,6184.968441085521,-6000.421697627869,18251.36256531384
2019-10-09,6391.698491745234,-5266.605901513166,18873.419145893207
2019-10-10,6329.427474867409,-6254.68107942844,18891.19155440499
2019-10-11,6419.6727274631385,-5601.986848087621,17984.636828323364
2019-10-12,6482.115547956518,-6187.638627842933,18977.761232887417
2019-10-13,6579.200037127385,-5164.389698335556,18393.381655870147
2019-10-14,6781.784977386425,-5632.969335204852,19060.369134764172
2019-10-15,6820.020398859496,-5722.078203657582,18336.405015925982
2019-10-16,7082.408603237027,-5259.078377878624,20038.399249092374
2019-10-17,7074.1045603938755,-5514.933565295255,19298.346862921357
2019-10-18,7214.961449132657,-4578.053337838131,19028.013123753455
2019-10-19,7323.0220839489175,-4425.549792342738,19031.168980533428
2019-10-20,7459.1688560977,-5516.636933743274,18924.60992282737
2019-10-21,7692.824906959305,-5039.874112898892,20226.675911552706
2019-10-22,7752.8766557343215,-3569.656833961975,19304.486755149082
2019-10-23,8026.776019554712,-3071.398957093168,20105.93357922933
2019-10-24,8018.875946035897,-4388.817705947207,20857.22329449626
2019-10-25,8148.503912736724,-5574.60872672047,19720.401730203106
2019-10-26,8233.473231722859,-3630.312778390457,20060.259624168244
2019-10-27,8334.74412562901,-3591.072396067163,20864.400217285212
2019-10-28,8522.126894599569,-2896.8100798936966,20631.928070217782
2019-10-29,8525.197174334018,-3290.130683170713,20176.153914634302
2019-10-30,8732.381783439661,-4155.215908030587,20938.462837607334
2019-10-31,8649.26921879642,-2956.930953278213,20952.62280803869
2019-11-01,8696.650158722448,-3497.1346111625708,20297.16904955763
2019-11-02,8693.988764019588,-3324.255596401011,21579.73963382029
2019-11-03,8704.037914116689,-3789.9190626196323,21564.627339571387
2019-11-04,8798.492052923124,-3256.072406488475,21217.52240633179
2019-11-05,8708.849144092037,-4298.4191556054075,19860.62978477251
